32.0286154,34.7735409,"Sderot Kugel, Holon, Israel"
32.055908,34.785638,"1 פינת La Guardia St, Tel Aviv-Yafo, Israel"
31.6940367,34.5817676,"Ma'ale Ha-Gat St 36, Ashkelon, Israel"
32.0251168,34.9078403,"40, Yehud, Israel"
32.0244572,34.9080598,"40, Israel"
32.0246731,34.907564,"461, Israel"
31.6554871,34.562902,"Gyora Yoseftal St 2, Ashkelon, Israel"
31.6262178,34.7579639,"40, Kiryat Gat, Israel"
31.6255862,34.7578977,"35, Kiryat Gat, Israel"
31.9226581,34.8837268,"40, Ramla, Israel"
33.0129237,35.0941777,"Weizman St 18, Nahariyya, Israel"
32.3270933,34.8541087,"David Remez St 15, Netanya, Israel"
31.3715435,34.7941102,"40, Israel"
31.6832623,34.6538677,"3, Israel"
32.0161918,34.8247529,"1, Israel"
32.0959216,34.879983,"Ha-Akhim Bakhar St 3, Petah Tikva, Israel"
31.8657222,34.8142435,"40, Kiryat Ekron, Israel"
32.7256618,35.0960963,"75 14, Israel"
32.0074723,34.8361661,"412, Beit Dagan, Israel"
32.0080753,34.836781,"412, Israel"
31.785709,34.6513016,"Sderot HaPrahim 29, Ashdod, Israel"
32.4723466,34.8996805,"65, Hadera, Israel"
33.0032723,35.091973,"Weizman St 88, Nahariyya, Israel"
32.1026525,34.8481228,"4, Bnei Brak, Israel"
31.8111808,34.901395,"3, Israel"
31.3715435,34.7941102,"40, Israel"
31.7930084,34.6340542,"Exodus St 2, Ashdod, Israel"
32.5104239,34.9195269,"HaNassi Weizmann Blvd 768, Or Akiva, Israel"
32.8045185,35.0542476,"Okef Krayot פינת 22, Haifa, Israel"
32.055908,34.785638,"1 פינת La Guardia St, Tel Aviv-Yafo, Israel"
32.6363432,35.0657462,"672, Israel"
32.9242689,35.3009792,"85, Nahf, Israel"
32.2240006,34.8302412,"Kvish HaHof, Israel"
31.757463,35.1975,"Ya'akov Pat St 3, Jerusalem, Israel"
32.934688,35.0764388,"Ha-Rav Herzog St 33, Acre, Israel"
31.2251046,34.8295649,"25, Israel"
32.1581145,34.8157626,"Ayalon Hwy, Herzliya, Israel"
32.0161918,34.8247529,"1, Israel"
32.4758113,34.9879393,"Ha-Nasi St 27, Pardes Hanna-Karkur, Israel"
31.7736211,34.6376684,"Sderot Bnei Brit, Ashdod, Israel"
32.7662374,34.9739736,"Rambam St 22, Tirat Carmel, Israel"
32.8045185,35.0542476,"Okef Krayot פינת 22, Haifa, Israel"
31.8132057,34.7753411,"Shkhevits St, Gedera, Israel"
31.656664,34.5596839,"Bialik St 63, Ashkelon, Israel"
32.0829272,34.8032285,"Ze'ev Jabotinsky Rd 7, Ramat Gan, Israel"
31.9369132,35.0346257,
31.6832623,34.6538677,"3, Israel"
31.6840622,34.5661104,"Abba Ahimeir St, Ashkelon, Israel"
31.7587006,35.2080629,"Raban Yohanan ben Zakai St 31, Jerusalem, Israel"
32.0579308,34.8347677,"4, Ramat Gan, Israel"
32.055908,34.785638,"1 פינת La Guardia St, Tel Aviv-Yafo, Israel"
32.45894,34.9864463,"HaNadiv Road, Pardes Hana-Karkur, Israel"
32.1248981,34.7980906,"Shlomo Ben Yosef St 16, Tel Aviv-Yafo, Israel"
32.1410383,34.8008988,"Yunitsman St 21, Tel Aviv-Yafo, Israel"
32.5912489,35.2399972,"65, Israel"
32.1800712,34.8154976,"Keren HaYesod St 2, Herzliya, Israel"
32.6578231,35.2924254,"73, Israel"
31.2403715,34.7946461,"Beit Eshel St, Be'er Sheva, Israel"
32.1779254,34.8883789,"4, Kefar Sava, Israel"
32.1772864,34.8884218,"4, Ra'anana, Israel"
31.9352987,35.0473048,
32.0579308,34.8347677,"4, Ramat Gan, Israel"
32.0852728,34.8703172,"Tsahal St 57, Petah Tikva, Israel"
32.0804314,34.8780836,"Trumpeldor St 68, Petah Tikva, Israel"
32.7903276,34.9622203,"4, Haifa, Israel"
32.7912894,34.9622026,"4, Haifa, Israel"
31.6085524,34.7568616,"Sderot Malhei Israel 140, Kiryat Gat, Israel"
31.2672005,34.7834537,"Mordekhai Makleff St 9, Be'er Sheva, Israel"
32.9236305,35.0856008,"Yosef Gadish St 1, Acre, Israel"
32.0251168,34.9078403,"40, Yehud, Israel"
32.0244572,34.9080598,"40, Israel"
32.0246731,34.907564,"461, Israel"
32.7058557,35.5827682,"90, Israel"
32.4831926,35.037837,"Yitzhak Rabin Hwy פינת 6 פינת 65, Israel"
32.1091229,35.1658822,
32.1088629,35.1654219,
32.027806,34.8803589,"461, Yehud, Israel"
32.0772016,34.8537968,"Sderot Menachem Begin 23, Giv'at Shmu'el, Israel"
32.4831926,35.037837,"Yitzhak Rabin Hwy פינת 6 פינת 65, Israel"
32.3236728,34.9045683,"4, Israel"
32.3233632,34.9043851,"4, Kfar Yona, Israel"
32.4329939,34.9253694,"Yitshak Rabin St 39, Hadera, Israel"
32.1817584,34.9195129,"Ha-Galil St 61, Kefar Sava, Israel"
32.4457804,34.9494208,"65, Hadera, Israel"
32.6078365,35.2911991,"Shprinzak St, Afula, Israel"
32.181192,34.9407908,"Levi Eshkol St 18, Kefar Sava, Israel"
31.847123,34.8392296,"Sderot Mota Gur, Mazkeret Batya, Israel"
31.7910361,34.6542818,"Bet Tsadik Milman St 4, Ashdod, Israel"
32.2653206,35.1679769,
32.8567393,35.0967851,"Lohamei HaGeta'ot St 6, Kiryat Bialik, Israel"
32.8551223,35.0947297,"Gush Khalav St 40, Kiryat Bialik, Israel"
31.0666708,35.0397682,"Derech Barlev, Dimona, Israel"
32.2797114,35.0053811,"444, Tayibe, Israel"
32.3188351,34.8508939,"Dr Israel Burgansky St, Netanya, Israel"
31.6549537,35.1164732,
31.6551818,35.1163535,
31.2251046,34.8295649,"25, Israel"
32.1082799,34.9993063,
31.7930084,34.6340542,"Exodus St 2, Ashdod, Israel"
31.2462851,34.7739042,"Beit El St, Be'er Sheva, Israel"
32.1091229,35.1658822,
32.1088629,35.1654219,
32.4804945,34.9200349,"4 280, Caesarea, Israel"
31.7733845,34.625713,"Khasidei Umot ha-Olam St, Ashdod, Israel"
32.8004542,35.0447651,"Okef Krayot, Haifa, Israel"
31.6541086,34.6624015,"232, Israel"
31.6537071,34.6624386,"232, Israel"
31.6537118,34.6622118,"232, Israel"
32.9990453,35.0945199,"Herzl St 110, Nahariyya, Israel"
31.9541685,34.9392587,"443, Israel"
32.0885346,34.8592783,"Shacham St 22, Petah Tikva, Israel"
32.0089721,34.7575425,"Kaf-Tet Be'November St, Bat Yam, Israel"
32.8131916,34.9990903,"Berwald St 1, Haifa, Israel"
31.0368079,35.0926972,"25, Israel"
31.5233226,34.5952093,"Derech Menachem Begin 4, Sderot, Israel"
33.0058569,35.099366,"Gdud 21 St 427, Nahariyya, Israel"
29.5568569,34.946647,"Eilot St 59, Eilat, Israel"
32.6810824,35.2388254,"HaBanim Avenue, Migdal HaEmek, Israel"
33.1258887,35.5711162,"90, Israel"
32.3236728,34.9045683,"4, Israel"
32.1924742,34.8746941,"Weizman St 82, Ra'anana, Israel"
31.7670173,35.2263203,"Ein Rogel St 1, Jerusalem, Israel"
32.6139819,35.2934142,"Ha-Histadrut St 32, Afula, Israel"
31.2251046,34.8295649,"25, Israel"
33.0462069,35.5718278,"90, Sde Eliezer, Israel"
32.9146997,35.2261769,"85, Majd al-Krum, Israel"
32.9149459,35.2262459,"85, Majd al-Krum, Israel"
32.9146274,35.2263696,"8512, Majd al-Krum, Israel"
32.9149105,35.2263725,"85, Majd al-Krum, Israel"
32.8028638,35.0859697,"Zevulun St 143, Kiryat Ata, Israel"
32.8565812,35.0984994,"Jabotinski St 9, Kiryat Bialik, Israel"
32.0992133,35.2461241,
32.0142961,34.7545152,"HaRav Levi St 12, Bat Yam, Israel"
31.9439915,34.888356,"Jabotinski St 13, Lod, Israel"
32.3236728,34.9045683,"4, Israel"
32.3233632,34.9043851,"4, Kfar Yona, Israel"
32.0992133,35.2461241,
32.181192,34.9407908,"Levi Eshkol St 18, Kefar Sava, Israel"
32.6060601,35.2813676,"HaCongress HaTsiyoni St 16, Afula, Israel"
32.7621099,35.0886433,"762, Israel"
32.1924165,34.8508908,"Ha-Nesher St 86, Ra'anana, Israel"
